	AreaShape_Center_X	AreaShape_Center_Y	ImageNumber	Intensity_MaxIntensityEdge_Costum	Intensity_UpperQuartileIntensity_Costum	AreaShape_Center_X_Orig	AreaShape_Center_Y_Orig	AreaShape_Center_Y_NoLocalAdjustment	AreaShape_Center_X_NoLocalAdjustment
1619430	0.40769	0.26848	1.00000	0.33073	0.31448	14236.00000	8149.00000	0.26848	0.40769	
1619431	0.40825	0.26850	1.00000	0.57104	0.51212	14243.00000	8149.00000	0.26850	0.40825	
1619432	0.40864	0.26861	1.00000	0.38740	0.37756	14248.00000	8150.00000	0.26861	0.40864	
1619433	0.41015	0.26865	1.00000	0.29632	0.29632	14267.00000	8150.00000	0.26865	0.41015	
1619434	0.41221	0.26860	1.00000	0.35161	0.35161	14293.00000	8149.00000	0.26860	0.41221	
1619435	0.41237	0.26860	1.00000	0.40770	0.40770	14295.00000	8149.00000	0.26860	0.41237	
1619436	0.41276	0.26861	1.00000	0.42101	0.42101	14300.00000	8149.00000	0.26861	0.41276	
1619437	0.41348	0.26863	1.00000	0.41250	0.41250	14309.00000	8149.00000	0.26863	0.41348	
1619438	0.41395	0.26865	1.00000	0.50633	0.47109	14315.00000	8149.00000	0.26865	0.41395	
1619439	0.41934	0.26889	1.00000	0.37766	0.37766	14383.00000	8150.00000	0.26889	0.41934	
1619440	0.42156	0.26895	1.00000	0.34851	0.34851	14411.00000	8150.00000	0.26895	0.42156	
1619441	0.42457	0.26882	1.00000	0.95996	0.85566	14449.00000	8148.00000	0.26882	0.42457	
1619442	0.42536	0.26895	1.00000	0.36380	0.36380	14459.00000	8149.00000	0.26895	0.42536	
1619443	0.42766	0.26890	1.00000	0.99194	0.98653	14488.00000	8148.00000	0.26890	0.42766	
1619444	0.42821	0.26922	1.00000	0.81404	0.79122	14495.00000	8151.00000	0.26922	0.42821	
1619445	0.42853	0.26882	1.00000	0.81883	0.73681	14499.00000	8147.00000	0.26882	0.42853	
1619446	0.42885	0.26904	1.00000	0.58322	0.56677	14503.00000	8149.00000	0.26904	0.42885	
1619447	0.42988	0.26906	1.00000	0.32315	0.32315	14516.00000	8149.00000	0.26906	0.42988	
1619448	0.43281	0.26914	1.00000	0.53621	0.37362	14553.00000	8149.00000	0.26914	0.43281	
1619798	0.40967	0.26853	1.00000	0.59365	0.55448	14261.00000	8149.00000	0.26853	0.40967	
1619799	0.41062	0.26866	1.00000	0.26224	0.26224	14273.00000	8150.00000	0.26866	0.41062	
1619800	0.41189	0.26859	1.00000	0.42240	0.37636	14289.00000	8149.00000	0.26859	0.41189	
1619801	0.41308	0.26872	1.00000	0.45597	0.45597	14304.00000	8150.00000	0.26872	0.41308	
1619802	0.41894	0.26878	1.00000	0.34183	0.31596	14378.00000	8149.00000	0.26878	0.41894	
1619803	0.41926	0.26889	1.00000	0.28409	0.27936	14382.00000	8150.00000	0.26889	0.41926	
1619804	0.42108	0.26893	1.00000	0.41579	0.39560	14405.00000	8150.00000	0.26893	0.42108	
1619805	0.42203	0.26896	1.00000	0.41010	0.39373	14417.00000	8150.00000	0.26896	0.42203	
1619806	0.42354	0.26900	1.00000	0.72901	0.80421	14436.00000	8150.00000	0.26900	0.42354	
1619807	0.42505	0.26894	1.00000	0.46448	0.40526	14455.00000	8149.00000	0.26894	0.42505	
1619808	0.42552	0.26905	1.00000	0.39307	0.32386	14461.00000	8150.00000	0.26905	0.42552	
1619809	0.42647	0.26897	1.00000	0.66664	0.53706	14473.00000	8149.00000	0.26897	0.42647	
1619810	0.42679	0.26908	1.00000	0.43540	0.42237	14477.00000	8150.00000	0.26908	0.42679	
1619811	0.42948	0.26916	1.00000	0.45559	0.40205	14511.00000	8150.00000	0.26916	0.42948	
1619812	0.43083	0.26919	1.00000	0.69841	0.61225	14528.00000	8150.00000	0.26919	0.43083	
1619813	0.43154	0.26921	1.00000	0.42786	0.40455	14537.00000	8150.00000	0.26921	0.43154	
1619814	0.43170	0.26921	1.00000	0.40876	0.36928	14539.00000	8150.00000	0.26921	0.43170	
1619815	0.43376	0.26947	1.00000	0.80231	0.63656	14565.00000	8152.00000	0.26947	0.43376	
1619816	0.43408	0.26928	1.00000	0.45731	0.44121	14569.00000	8150.00000	0.26928	0.43408	
1620134	0.40571	0.26853	1.00000	0.38677	0.38677	14211.00000	8150.00000	0.26853	0.40571	
1620135	0.40785	0.26879	1.00000	0.32579	0.32194	14238.00000	8152.00000	0.26879	0.40785	
1620136	0.40928	0.26862	1.00000	0.29456	0.29456	14256.00000	8150.00000	0.26862	0.40928	
1620137	0.40951	0.26873	1.00000	0.59315	0.55640	14259.00000	8151.00000	0.26873	0.40951	
1620138	0.41030	0.26875	1.00000	0.32496	0.30687	14269.00000	8151.00000	0.26875	0.41030	
1620139	0.41324	0.26873	1.00000	0.56830	0.51086	14306.00000	8150.00000	0.26873	0.41324	
1620140	0.41427	0.26886	1.00000	0.82107	0.69874	14319.00000	8151.00000	0.26886	0.41427	
1620141	0.41451	0.26866	1.00000	0.67356	0.60615	14322.00000	8149.00000	0.26866	0.41451	
1620142	0.41942	0.26899	1.00000	0.38387	0.37855	14384.00000	8151.00000	0.26899	0.41942	
1620143	0.42140	0.26905	1.00000	0.38348	0.35778	14409.00000	8151.00000	0.26905	0.42140	
1620144	0.42259	0.26908	1.00000	0.68167	0.61767	14424.00000	8151.00000	0.26908	0.42259	
1620145	0.42425	0.26892	1.00000	0.93771	0.84290	14445.00000	8149.00000	0.26892	0.42425	
1620146	0.42488	0.26914	1.00000	0.33924	0.33924	14453.00000	8151.00000	0.26914	0.42488	
1620147	0.42520	0.26915	1.00000	0.39067	0.37706	14457.00000	8151.00000	0.26915	0.42520	
1620148	0.42750	0.26921	1.00000	0.98708	0.91858	14486.00000	8151.00000	0.26921	0.42750	
1620149	0.42853	0.26934	1.00000	0.81781	0.78045	14499.00000	8152.00000	0.26934	0.42853	
1620150	0.42869	0.26924	1.00000	0.54929	0.54929	14501.00000	8151.00000	0.26924	0.42869	
1620151	0.43107	0.26920	1.00000	0.81365	0.75068	14531.00000	8150.00000	0.26920	0.43107	
1620152	0.43130	0.26920	1.00000	0.76620	0.70592	14534.00000	8150.00000	0.26920	0.43130	
1620153	0.43201	0.26932	1.00000	0.36353	0.35809	14543.00000	8151.00000	0.26932	0.43201	
1620154	0.43265	0.26924	1.00000	0.45678	0.29659	14551.00000	8150.00000	0.26924	0.43265	
1620536	0.40618	0.26875	1.00000	0.32469	0.32469	14217.00000	8152.00000	0.26875	0.40618	
1620537	0.40816	0.26880	1.00000	0.63320	0.56168	14242.00000	8152.00000	0.26880	0.40816	
1620538	0.40903	0.26882	1.00000	0.30691	0.30691	14253.00000	8152.00000	0.26882	0.40903	
1620539	0.40983	0.26895	1.00000	0.50092	0.41094	14263.00000	8153.00000	0.26895	0.40983	
1620540	0.41014	0.26885	1.00000	0.28166	0.28166	14267.00000	8152.00000	0.26885	0.41014	
1620541	0.41189	0.26890	1.00000	0.41599	0.41599	14289.00000	8152.00000	0.26890	0.41189	
1620542	0.41221	0.26870	1.00000	0.46813	0.45406	14293.00000	8150.00000	0.26870	0.41221	
1620543	0.41228	0.26891	1.00000	0.47035	0.47035	14294.00000	8152.00000	0.26891	0.41228	
1620544	0.41252	0.26881	1.00000	0.97015	0.94706	14297.00000	8151.00000	0.26881	0.41252	
1620545	0.41284	0.26882	1.00000	0.89959	0.81277	14301.00000	8151.00000	0.26882	0.41284	
1620546	0.41403	0.26895	1.00000	0.47786	0.47786	14316.00000	8152.00000	0.26895	0.41403	
1620547	0.41870	0.26908	1.00000	0.28835	0.26243	14375.00000	8152.00000	0.26908	0.41870	
1620548	0.41886	0.26908	1.00000	0.33963	0.33173	14377.00000	8152.00000	0.26908	0.41886	
1620549	0.42076	0.26893	1.00000	0.41070	0.37762	14401.00000	8150.00000	0.26893	0.42076	
1620550	0.42155	0.26915	1.00000	0.29674	0.29674	14411.00000	8152.00000	0.26915	0.42155	
1620551	0.42219	0.26917	1.00000	0.36297	0.36297	14419.00000	8152.00000	0.26917	0.42219	
1620552	0.42330	0.26920	1.00000	0.29133	0.29133	14433.00000	8152.00000	0.26920	0.42330	
1620553	0.42472	0.26924	1.00000	0.94468	0.94468	14451.00000	8152.00000	0.26924	0.42472	
1620554	0.42544	0.26925	1.00000	0.34991	0.34991	14460.00000	8152.00000	0.26925	0.42544	
1620555	0.42789	0.26952	1.00000	0.99098	0.94060	14491.00000	8154.00000	0.26952	0.42789	
1620556	0.42876	0.26965	1.00000	0.51162	0.51085	14502.00000	8155.00000	0.26965	0.42876	
1620557	0.42964	0.26936	1.00000	0.45224	0.39095	14513.00000	8152.00000	0.26936	0.42964	
1620558	0.43075	0.26939	1.00000	0.60866	0.54886	14527.00000	8152.00000	0.26939	0.43075	
1620559	0.43162	0.26942	1.00000	0.35651	0.33929	14538.00000	8152.00000	0.26942	0.43162	
1620560	0.43305	0.26925	1.00000	0.92068	0.67360	14556.00000	8150.00000	0.26925	0.43305	
1620881	0.39928	0.26887	1.00000	0.99697	0.92926	14130.00000	8155.00000	0.26887	0.39928	
1620882	0.39968	0.26888	1.00000	0.99431	0.98499	14135.00000	8155.00000	0.26888	0.39968	
1620885	0.40071	0.26881	1.00000	0.42880	0.35657	14148.00000	8154.00000	0.26881	0.40071	
1620886	0.40468	0.26871	1.00000	0.95115	0.81428	14198.00000	8152.00000	0.26871	0.40468	
1620887	0.40689	0.26897	1.00000	0.50495	0.50495	14226.00000	8154.00000	0.26897	0.40689	
1620888	0.40848	0.26891	1.00000	0.54175	0.39564	14246.00000	8153.00000	0.26891	0.40848	
1620889	0.41236	0.26891	1.00000	0.95592	0.95592	14295.00000	8152.00000	0.26891	0.41236	
1620890	0.41363	0.26894	1.00000	0.96530	0.88756	14311.00000	8152.00000	0.26894	0.41363	
1620891	0.41838	0.26907	1.00000	0.39795	0.35328	14371.00000	8152.00000	0.26907	0.41838	
1620892	0.42116	0.26924	1.00000	0.39048	0.37841	14406.00000	8153.00000	0.26924	0.42116	
1620893	0.42504	0.26924	1.00000	0.41206	0.38891	14455.00000	8152.00000	0.26924	0.42504	
1620894	0.42591	0.26916	1.00000	0.94961	0.75066	14466.00000	8151.00000	0.26916	0.42591	
1620895	0.43059	0.26939	1.00000	0.44655	0.42077	14525.00000	8152.00000	0.26939	0.43059	
1620896	0.43138	0.26951	1.00000	0.89672	0.80542	14535.00000	8153.00000	0.26951	0.43138	
1620897	0.43185	0.26942	1.00000	0.37604	0.33684	14541.00000	8152.00000	0.26942	0.43185	
1620898	0.43264	0.26965	1.00000	0.36225	0.35101	14551.00000	8154.00000	0.26965	0.43264	
1621226	0.40024	0.26880	1.00000	0.40415	0.38488	14142.00000	8154.00000	0.26880	0.40024	
1621227	0.40142	0.26883	1.00000	0.53388	0.53388	14157.00000	8154.00000	0.26883	0.40142	
1621228	0.40396	0.26879	1.00000	0.96552	0.94754	14189.00000	8153.00000	0.26879	0.40396	
1621229	0.40483	0.26892	1.00000	0.28737	0.28737	14200.00000	8154.00000	0.26892	0.40483	
1621230	0.40792	0.26900	1.00000	0.30200	0.30200	14239.00000	8154.00000	0.26900	0.40792	
1621231	0.40864	0.26902	1.00000	0.35973	0.34409	14248.00000	8154.00000	0.26902	0.40864	
1621232	0.40887	0.26902	1.00000	0.32917	0.30017	14251.00000	8154.00000	0.26902	0.40887	
1621233	0.41030	0.26906	1.00000	0.33081	0.30872	14269.00000	8154.00000	0.26906	0.41030	
1621234	0.41213	0.26890	1.00000	0.49836	0.48055	14292.00000	8152.00000	0.26890	0.41213	
1621235	0.41268	0.26912	1.00000	0.98337	0.96328	14299.00000	8154.00000	0.26912	0.41268	
1621236	0.41854	0.26928	1.00000	0.33539	0.32621	14373.00000	8154.00000	0.26928	0.41854	
1621237	0.41870	0.26928	1.00000	0.27045	0.27045	14375.00000	8154.00000	0.26928	0.41870	
1621238	0.41925	0.26930	1.00000	0.31981	0.31981	14382.00000	8154.00000	0.26930	0.41925	
1621239	0.41949	0.26930	1.00000	0.30809	0.30809	14385.00000	8154.00000	0.26930	0.41949	
1621240	0.42068	0.26923	1.00000	0.42955	0.40930	14400.00000	8153.00000	0.26923	0.42068	
1621241	0.42139	0.26935	1.00000	0.38159	0.35309	14409.00000	8154.00000	0.26935	0.42139	
1621242	0.42353	0.26941	1.00000	0.58575	0.58575	14436.00000	8154.00000	0.26941	0.42353	
1621243	0.42480	0.26954	1.00000	0.96814	0.89546	14452.00000	8155.00000	0.26954	0.42480	
1621244	0.42559	0.26946	1.00000	0.38084	0.38084	14462.00000	8154.00000	0.26946	0.42559	
1621245	0.42631	0.26948	1.00000	0.95540	0.94549	14471.00000	8154.00000	0.26948	0.42631	
1621246	0.42670	0.26929	1.00000	0.90876	0.87704	14476.00000	8152.00000	0.26929	0.42670	
1621247	0.42734	0.26930	1.00000	0.81168	0.81168	14484.00000	8152.00000	0.26930	0.42734	
1621248	0.42821	0.26963	1.00000	0.81524	0.74361	14495.00000	8155.00000	0.26963	0.42821	
1621249	0.42844	0.26954	1.00000	0.76984	0.75200	14498.00000	8154.00000	0.26954	0.42844	
1621250	0.43288	0.26955	1.00000	0.93934	0.88083	14554.00000	8153.00000	0.26955	0.43288	
1621251	0.43328	0.26956	1.00000	0.95910	0.90964	14559.00000	8153.00000	0.26956	0.43328	
1621607	0.40428	0.26900	1.00000	1.00000	0.98667	14193.00000	8155.00000	0.26900	0.40428	
1621608	0.40451	0.26901	1.00000	0.99522	0.97150	14196.00000	8155.00000	0.26901	0.40451	
1621609	0.40562	0.26914	1.00000	0.46135	0.38070	14210.00000	8156.00000	0.26914	0.40562	
1621610	0.40697	0.26908	1.00000	0.63191	0.58897	14227.00000	8155.00000	0.26908	0.40697	
1621611	0.40737	0.26909	1.00000	0.71827	0.53158	14232.00000	8155.00000	0.26909	0.40737	
1621612	0.40776	0.26910	1.00000	0.37545	0.29514	14237.00000	8155.00000	0.26910	0.40776	
1621613	0.40840	0.26911	1.00000	0.56274	0.50687	14245.00000	8155.00000	0.26911	0.40840	
1621614	0.41228	0.26911	1.00000	0.97852	0.92062	14294.00000	8154.00000	0.26911	0.41228	
1621615	0.41291	0.26913	1.00000	0.98038	0.87870	14302.00000	8154.00000	0.26913	0.41291	
1621616	0.41909	0.26960	1.00000	0.34888	0.34672	14380.00000	8157.00000	0.26960	0.41909	
1621617	0.42123	0.26955	1.00000	0.35765	0.35031	14407.00000	8156.00000	0.26955	0.42123	
1621618	0.42218	0.26937	1.00000	0.35487	0.35487	14419.00000	8154.00000	0.26937	0.42218	
1621619	0.42385	0.26942	1.00000	0.96236	0.92487	14440.00000	8154.00000	0.26942	0.42385	
1621620	0.42432	0.26943	1.00000	0.97596	0.92742	14446.00000	8154.00000	0.26943	0.42432	
1621621	0.42504	0.26955	1.00000	0.33846	0.33846	14455.00000	8155.00000	0.26955	0.42504	
1621622	0.42519	0.26955	1.00000	0.58637	0.46450	14457.00000	8155.00000	0.26955	0.42519	
1621623	0.42686	0.26960	1.00000	0.90555	0.88042	14478.00000	8155.00000	0.26960	0.42686	
1621624	0.42733	0.26961	1.00000	0.86487	0.86155	14484.00000	8155.00000	0.26961	0.42733	
1621625	0.42868	0.26985	1.00000	0.63561	0.57151	14501.00000	8157.00000	0.26985	0.42868	
1621626	0.42963	0.26967	1.00000	0.52222	0.45063	14513.00000	8155.00000	0.26967	0.42963	
1621627	0.43003	0.26968	1.00000	0.38613	0.38613	14518.00000	8155.00000	0.26968	0.43003	
1621628	0.43058	0.26970	1.00000	0.43859	0.43859	14525.00000	8155.00000	0.26970	0.43058	
1621629	0.43098	0.26960	1.00000	0.92389	0.89317	14530.00000	8154.00000	0.26960	0.43098	
1621630	0.43169	0.26962	1.00000	0.38510	0.36562	14539.00000	8154.00000	0.26962	0.43169	
1621631	0.43201	0.26963	1.00000	0.42931	0.38157	14543.00000	8154.00000	0.26963	0.43201	
1621632	0.43233	0.26964	1.00000	0.35840	0.34082	14547.00000	8154.00000	0.26964	0.43233	
1621633	0.43391	0.26999	1.00000	0.43142	0.41343	14567.00000	8157.00000	0.26999	0.43391	
1621945	0.39889	0.26897	1.00000	0.49206	0.44005	14125.00000	8156.00000	0.26897	0.39889	
1621946	0.40055	0.26911	1.00000	0.28877	0.28877	14146.00000	8157.00000	0.26911	0.40055	
1621947	0.40063	0.26901	1.00000	0.25243	0.25243	14147.00000	8156.00000	0.26901	0.40063	
1621948	0.40475	0.26912	1.00000	0.31374	0.31374	14199.00000	8156.00000	0.26912	0.40475	
1621949	0.40681	0.26928	1.00000	0.46121	0.46121	14225.00000	8157.00000	0.26928	0.40681	
1621950	0.40792	0.26920	1.00000	0.32010	0.32010	14239.00000	8156.00000	0.26920	0.40792	
1621951	0.40863	0.26932	1.00000	0.30241	0.30045	14248.00000	8157.00000	0.26932	0.40863	
1621952	0.41014	0.26926	1.00000	0.26945	0.26945	14267.00000	8156.00000	0.26926	0.41014	
1621953	0.41165	0.26910	1.00000	0.95244	0.85034	14286.00000	8154.00000	0.26910	0.41165	
1621954	0.41196	0.26931	1.00000	0.51171	0.42771	14290.00000	8156.00000	0.26931	0.41196	
1621955	0.41315	0.26924	1.00000	0.94943	0.89491	14305.00000	8155.00000	0.26924	0.41315	
1621956	0.41410	0.26937	1.00000	0.72052	0.63778	14317.00000	8156.00000	0.26937	0.41410	
1621957	0.41862	0.26948	1.00000	0.26906	0.26906	14374.00000	8156.00000	0.26948	0.41862	
1621958	0.41885	0.26959	1.00000	0.33518	0.33047	14377.00000	8157.00000	0.26959	0.41885	
1621959	0.42091	0.26954	1.00000	0.42471	0.41057	14403.00000	8156.00000	0.26954	0.42091	
1621960	0.42258	0.26969	1.00000	0.36456	0.36456	14424.00000	8157.00000	0.26969	0.42258	
1621961	0.42337	0.26971	1.00000	0.49798	0.47884	14434.00000	8157.00000	0.26971	0.42337	
1621962	0.42606	0.26978	1.00000	0.96146	0.94933	14468.00000	8157.00000	0.26978	0.42606	
1621963	0.42757	0.26982	1.00000	0.85958	0.84874	14487.00000	8157.00000	0.26982	0.42757	
1621964	0.43311	0.26997	1.00000	0.94251	0.91540	14557.00000	8157.00000	0.26997	0.43311	
1622283	0.39460	0.26916	1.00000	0.87577	0.81469	14071.00000	8159.00000	0.26916	0.39460	
1622284	0.40403	0.26920	1.00000	0.99729	0.98279	14190.00000	8157.00000	0.26920	0.40403	
1622285	0.40443	0.26932	1.00000	1.00000	0.96765	14195.00000	8158.00000	0.26932	0.40443	
1622286	0.40491	0.26923	1.00000	0.37352	0.35971	14201.00000	8157.00000	0.26923	0.40491	
1622287	0.40562	0.26924	1.00000	0.34091	0.34091	14210.00000	8157.00000	0.26924	0.40562	
1622288	0.40752	0.26929	1.00000	0.45990	0.45990	14234.00000	8157.00000	0.26929	0.40752	
1622289	0.40903	0.26923	1.00000	0.34457	0.34132	14253.00000	8156.00000	0.26923	0.40903	
1622290	0.41085	0.26938	1.00000	0.47667	0.47667	14276.00000	8157.00000	0.26938	0.41085	
1622291	0.41132	0.26939	1.00000	0.93923	0.89143	14282.00000	8157.00000	0.26939	0.41132	
1622292	0.41220	0.26942	1.00000	0.93400	0.81896	14293.00000	8157.00000	0.26942	0.41220	
1622293	0.41243	0.26942	1.00000	0.99497	0.98636	14296.00000	8157.00000	0.26942	0.41243	
1622294	0.41275	0.26943	1.00000	0.97187	0.97187	14300.00000	8157.00000	0.26943	0.41275	
1622295	0.41307	0.26944	1.00000	0.99219	0.97023	14304.00000	8157.00000	0.26944	0.41307	
1622296	0.41338	0.26945	1.00000	0.97768	0.96770	14308.00000	8157.00000	0.26945	0.41338	
1622297	0.41434	0.26937	1.00000	0.96524	0.87790	14320.00000	8156.00000	0.26937	0.41434	
1622298	0.41846	0.26958	1.00000	0.45123	0.39018	14372.00000	8157.00000	0.26958	0.41846	
1622299	0.41949	0.26961	1.00000	0.36803	0.35360	14385.00000	8157.00000	0.26961	0.41949	
1622300	0.41996	0.26952	1.00000	0.56228	0.46812	14391.00000	8156.00000	0.26952	0.41996	
1622301	0.42147	0.26966	1.00000	0.34605	0.34047	14410.00000	8157.00000	0.26966	0.42147	
1622302	0.42360	0.26982	1.00000	0.94654	0.90893	14437.00000	8158.00000	0.26982	0.42360	
1622303	0.42400	0.26973	1.00000	0.94040	0.93663	14442.00000	8157.00000	0.26973	0.42400	
1622304	0.42495	0.26975	1.00000	0.37471	0.37471	14454.00000	8157.00000	0.26975	0.42495	
1622305	0.42519	0.26976	1.00000	0.46166	0.40881	14457.00000	8157.00000	0.26976	0.42519	
1622306	0.42630	0.26989	1.00000	0.96178	0.90800	14471.00000	8158.00000	0.26989	0.42630	
1622307	0.42718	0.26940	1.00000	0.91843	0.87039	14482.00000	8153.00000	0.26940	0.42718	
1622308	0.42781	0.26983	1.00000	0.87822	0.87357	14490.00000	8157.00000	0.26983	0.42781	
1622309	0.42812	0.26984	1.00000	0.70055	0.70055	14494.00000	8157.00000	0.26984	0.42812	
1622310	0.42852	0.26995	1.00000	0.64408	0.59467	14499.00000	8158.00000	0.26995	0.42852	
1622311	0.43002	0.26989	1.00000	0.41935	0.40942	14518.00000	8157.00000	0.26989	0.43002	
1622312	0.43074	0.26991	1.00000	0.46869	0.43847	14527.00000	8157.00000	0.26991	0.43074	
1622313	0.43137	0.27002	1.00000	0.92433	0.84606	14535.00000	8158.00000	0.27002	0.43137	
1622314	0.43161	0.26993	1.00000	0.40451	0.39278	14538.00000	8157.00000	0.26993	0.43161	
1622315	0.43232	0.26995	1.00000	0.35239	0.34978	14547.00000	8157.00000	0.26995	0.43232	
1622316	0.43280	0.26996	1.00000	0.42012	0.42012	14553.00000	8157.00000	0.26996	0.43280	
1622644	0.39865	0.26916	1.00000	0.45303	0.40639	14122.00000	8158.00000	0.26916	0.39865	
1622645	0.39992	0.26899	1.00000	0.96688	0.88919	14138.00000	8156.00000	0.26899	0.39992	
1622646	0.40150	0.26924	1.00000	0.90377	0.85409	14158.00000	8158.00000	0.26924	0.40150	
1622647	0.40364	0.26930	1.00000	0.99884	0.89458	14185.00000	8158.00000	0.26930	0.40364	
1622648	0.40538	0.26924	1.00000	0.51841	0.48430	14207.00000	8157.00000	0.26924	0.40538	
1622649	0.40720	0.26949	1.00000	0.59042	0.54882	14230.00000	8159.00000	0.26949	0.40720	
1622650	0.41069	0.26948	1.00000	0.27189	0.27189	14274.00000	8158.00000	0.26948	0.41069	
1622651	0.41109	0.26939	1.00000	0.88736	0.82513	14279.00000	8157.00000	0.26939	0.41109	
1622652	0.41410	0.26947	1.00000	0.94064	0.94064	14317.00000	8157.00000	0.26947	0.41410	
1622653	0.41869	0.26959	1.00000	0.34424	0.30001	14375.00000	8157.00000	0.26959	0.41869	
1622654	0.42543	0.26987	1.00000	0.65210	0.60709	14460.00000	8158.00000	0.26987	0.42543	
1622655	0.43026	0.27000	1.00000	0.31053	0.31053	14521.00000	8158.00000	0.27000	0.43026	
1622656	0.43050	0.27010	1.00000	0.50218	0.50218	14524.00000	8159.00000	0.27010	0.43050	
1622972	0.39492	0.26917	1.00000	0.35604	0.35604	14075.00000	8159.00000	0.26917	0.39492	
1622973	0.39881	0.26907	1.00000	0.47928	0.47503	14124.00000	8157.00000	0.26907	0.39881	
1622974	0.39904	0.26938	1.00000	0.54773	0.48947	14127.00000	8160.00000	0.26938	0.39904	
1622975	0.40039	0.26921	1.00000	0.39729	0.35785	14144.00000	8158.00000	0.26921	0.40039	
1622976	0.40062	0.26932	1.00000	0.20004	0.20004	14147.00000	8159.00000	0.26932	0.40062	
1622977	0.40094	0.26922	1.00000	0.97989	0.86887	14151.00000	8158.00000	0.26922	0.40094	
1622978	0.40126	0.26923	1.00000	0.98086	0.96793	14155.00000	8158.00000	0.26923	0.40126	
1622979	0.40371	0.26971	1.00000	0.99481	0.99321	14186.00000	8162.00000	0.26971	0.40371	
1622980	0.40522	0.26964	1.00000	0.52669	0.36833	14205.00000	8161.00000	0.26964	0.40522	
1622981	0.40664	0.26958	1.00000	0.39883	0.33595	14223.00000	8160.00000	0.26958	0.40664	
1622982	0.40752	0.26950	1.00000	0.42451	0.42159	14234.00000	8159.00000	0.26950	0.40752	
1622983	0.41140	0.26960	1.00000	0.93427	0.93427	14283.00000	8159.00000	0.26960	0.41140	
1622984	0.41172	0.26961	1.00000	0.96448	0.94413	14287.00000	8159.00000	0.26961	0.41172	
1622985	0.41267	0.26963	1.00000	0.97564	0.97503	14299.00000	8159.00000	0.26963	0.41267	
1622986	0.41306	0.26975	1.00000	0.98783	0.96755	14304.00000	8160.00000	0.26975	0.41306	
1622987	0.41386	0.26946	1.00000	0.98587	0.87823	14314.00000	8157.00000	0.26946	0.41386	
1622988	0.41988	0.26993	1.00000	0.61702	0.53932	14390.00000	8160.00000	0.26993	0.41988	
1622989	0.42020	0.26983	1.00000	0.44825	0.40982	14394.00000	8159.00000	0.26983	0.42020	
1622990	0.42083	0.26985	1.00000	0.38551	0.36875	14402.00000	8159.00000	0.26985	0.42083	
1622991	0.42384	0.27013	1.00000	0.95743	0.92528	14440.00000	8161.00000	0.27013	0.42384	
1622992	0.42495	0.26996	1.00000	0.33953	0.33953	14454.00000	8159.00000	0.26996	0.42495	
1622993	0.42519	0.26996	1.00000	0.53582	0.50786	14457.00000	8159.00000	0.26996	0.42519	
1622994	0.42740	0.27033	1.00000	0.85281	0.80901	14485.00000	8162.00000	0.27033	0.42740	
1622995	0.42796	0.27004	1.00000	0.76339	0.70490	14492.00000	8159.00000	0.27004	0.42796	
1622996	0.42828	0.27005	1.00000	0.76123	0.71195	14496.00000	8159.00000	0.27005	0.42828	
1622997	0.42859	0.27005	1.00000	0.32188	0.32188	14500.00000	8159.00000	0.27005	0.42859	
