	AreaShape_Center_X	AreaShape_Center_Y	ImageNumber	Intensity_MaxIntensityEdge_Costum	Intensity_UpperQuartileIntensity_Costum	AreaShape_Center_X_Orig	AreaShape_Center_Y_Orig	AreaShape_Center_Y_NoLocalAdjustment	AreaShape_Center_X_NoLocalAdjustment	ClosestHandENuclei	ClosestIPOXNuclei	N_Neighbors_1E-3
1509964	0.19355	0.81922	0.00000	0.57536	0.54591	4319.00000	15206.00000	0.81922	0.19355	0.00876	0.01447	8.00000	
1509965	0.19417	0.81893	0.00000	0.60729	0.59843	4329.00000	15201.00000	0.81893	0.19417	0.00553	0.01067	9.00000	
1509966	0.19604	0.81899	0.00000	0.50047	0.48754	4359.00000	15202.00000	0.81899	0.19604	0.00673	0.00567	5.00000	
1510118	0.14752	0.81899	0.00000	0.55080	0.55080	3578.00000	15202.00000	0.81899	0.14752	0.00821	0.01282	4.00000	
1510119	0.15312	0.81911	0.00000	0.66786	0.63572	3668.00000	15204.00000	0.81911	0.15312	0.00771	0.00441	8.00000	
1510120	0.15753	0.81905	0.00000	0.62259	0.59411	3739.00000	15203.00000	0.81905	0.15753	0.00962	0.00351	4.00000	
1510121	0.16604	0.81911	0.00000	0.52682	0.51047	3876.00000	15204.00000	0.81911	0.16604	0.00616	0.00153	12.00000	
1510122	0.17349	0.81911	0.00000	0.70105	0.70105	3996.00000	15204.00000	0.81911	0.17349	0.00653	0.00210	7.00000	
1510123	0.17604	0.81887	0.00000	0.61716	0.60031	4037.00000	15200.00000	0.81887	0.17604	0.00660	0.00264	9.00000	
1510124	0.17641	0.81893	0.00000	0.58946	0.56062	4043.00000	15201.00000	0.81893	0.17641	0.00553	0.00163	6.00000	
1510125	0.18374	0.81899	0.00000	0.62138	0.57413	4161.00000	15202.00000	0.81899	0.18374	0.00598	0.00117	7.00000	
1510126	0.18647	0.81893	0.00000	0.61892	0.61601	4205.00000	15201.00000	0.81893	0.18647	0.00876	0.00599	6.00000	
1510127	0.18883	0.81940	0.00000	0.84978	0.74992	4243.00000	15209.00000	0.81940	0.18883	0.00653	0.00031	5.00000	
1510128	0.18958	0.81893	0.00000	0.68040	0.65756	4255.00000	15201.00000	0.81893	0.18958	0.00840	0.00119	8.00000	
1510129	0.19163	0.81905	0.00000	0.42674	0.42674	4288.00000	15203.00000	0.81905	0.19163	0.00449	0.01351	10.00000	
1510130	0.19287	0.81940	0.00000	0.52781	0.52781	4308.00000	15209.00000	0.81940	0.19287	0.00930	0.02175	6.00000	
1510131	0.19405	0.81928	0.00000	0.60729	0.59843	4327.00000	15207.00000	0.81928	0.19405	0.00653	0.01579	7.00000	
1510132	0.19560	0.81893	0.00000	0.51480	0.50009	4352.00000	15201.00000	0.81893	0.19560	0.00697	0.00877	5.00000	
1510294	0.14374	0.81899	0.00000	0.46204	0.46204	3517.00000	15202.00000	0.81899	0.14374	0.00727	0.00341	3.00000	
1510295	0.14510	0.81905	0.00000	0.80227	0.73402	3539.00000	15203.00000	0.81905	0.14510	0.00673	0.00106	5.00000	
1510296	0.14566	0.81911	0.00000	0.54067	0.54067	3548.00000	15204.00000	0.81911	0.14566	0.00681	0.00478	9.00000	
1510297	0.15703	0.81881	0.00000	0.51759	0.51759	3731.00000	15199.00000	0.81881	0.15703	0.00962	0.00265	3.00000	
1510298	0.16336	0.81922	0.00000	0.67584	0.66745	3833.00000	15206.00000	0.81922	0.16336	0.00850	0.00530	4.00000	
1510299	0.16467	0.81934	0.00000	0.41335	0.41335	3854.00000	15208.00000	0.81934	0.16467	0.00754	0.00683	4.00000	
1510300	0.16653	0.81917	0.00000	0.98755	0.96309	3884.00000	15205.00000	0.81917	0.16653	0.00789	0.00120	9.00000	
1510301	0.17001	0.81917	0.00000	0.59447	0.54822	3940.00000	15205.00000	0.81917	0.17001	0.00721	0.00370	8.00000	
1510302	0.17088	0.81917	0.00000	0.71697	0.66908	3954.00000	15205.00000	0.81917	0.17088	0.00840	0.00404	7.00000	
1510303	0.17256	0.81905	0.00000	0.77032	0.63967	3981.00000	15203.00000	0.81905	0.17256	0.00533	0.00506	8.00000	
1510472	0.14417	0.81917	0.00000	0.63916	0.56106	3524.00000	15205.00000	0.81917	0.14417	0.00608	0.00379	6.00000	
1510473	0.14622	0.81917	0.00000	0.48012	0.48012	3557.00000	15205.00000	0.81917	0.14622	0.00653	0.00187	5.00000	
1510474	0.15119	0.81911	0.00000	0.89792	0.85247	3637.00000	15204.00000	0.81911	0.15119	0.00748	0.00412	6.00000	
1510475	0.16728	0.81905	0.00000	0.79247	0.87754	3896.00000	15203.00000	0.81905	0.16728	0.00840	0.00418	6.00000	
1510476	0.16784	0.81899	0.00000	0.69255	0.67499	3905.00000	15202.00000	0.81899	0.16784	0.00949	0.00156	6.00000	
1510477	0.16908	0.81928	0.00000	0.60644	0.60058	3925.00000	15207.00000	0.81928	0.16908	0.00751	0.00262	9.00000	
1510478	0.16958	0.81905	0.00000	0.59447	0.54822	3933.00000	15203.00000	0.81905	0.16958	0.00721	0.00449	9.00000	
1510479	0.17821	0.81899	0.00000	0.60560	0.60560	4072.00000	15202.00000	0.81899	0.17821	0.00553	0.00138	7.00000	
1510480	0.17871	0.81917	0.00000	0.52753	0.52753	4080.00000	15205.00000	0.81917	0.17871	0.00865	0.00328	7.00000	
1510481	0.18405	0.81917	0.00000	0.55602	0.55602	4166.00000	15205.00000	0.81917	0.18405	0.00625	0.00231	6.00000	
1510482	0.18709	0.81922	0.00000	0.57607	0.57607	4215.00000	15206.00000	0.81922	0.18709	0.00653	0.00042	5.00000	
1510483	0.19032	0.81922	0.00000	0.44773	0.44773	4267.00000	15206.00000	0.81922	0.19032	0.00673	0.00265	7.00000	
1510666	0.14995	0.81940	0.00000	0.49489	0.49489	3617.00000	15209.00000	0.81940	0.14995	0.00447	0.00304	10.00000	
1510667	0.15367	0.81922	0.00000	0.85165	0.79249	3677.00000	15206.00000	0.81922	0.15367	0.00829	0.00366	7.00000	
1510668	0.15548	0.81928	0.00000	0.49011	0.48554	3706.00000	15207.00000	0.81928	0.15548	0.00525	0.00318	7.00000	
1510669	0.15579	0.81928	0.00000	0.53615	0.50885	3711.00000	15207.00000	0.81928	0.15579	0.00543	0.00214	5.00000	
1510670	0.16069	0.81922	0.00000	0.68694	0.51987	3790.00000	15206.00000	0.81922	0.16069	0.00673	0.00063	8.00000	
1510671	0.17038	0.81934	0.00000	0.86325	0.73663	3946.00000	15208.00000	0.81934	0.17038	0.00673	0.00378	8.00000	
1510672	0.17281	0.81922	0.00000	0.52500	0.48293	3985.00000	15206.00000	0.81922	0.17281	0.00533	0.00420	8.00000	
1510673	0.17554	0.81905	0.00000	0.67822	0.66236	4029.00000	15203.00000	0.81905	0.17554	0.00768	0.00218	6.00000	
1510674	0.17666	0.81922	0.00000	0.49774	0.48821	4047.00000	15206.00000	0.81922	0.17666	0.00425	0.00015	6.00000	
1510675	0.17945	0.81905	0.00000	0.50994	0.50994	4092.00000	15203.00000	0.81905	0.17945	0.00901	0.00707	5.00000	
1510676	0.19181	0.81922	0.00000	0.42674	0.42674	4291.00000	15206.00000	0.81922	0.19181	0.00449	0.01794	9.00000	
1510677	0.19579	0.81928	0.00000	0.55744	0.55744	4355.00000	15207.00000	0.81928	0.19579	0.00673	0.01115	6.00000	
1510678	0.19952	0.81911	0.00000	0.70861	0.60194	4415.00000	15204.00000	0.81911	0.19952	0.00930	0.00192	5.00000	
1510847	0.14815	0.81928	0.00000	0.68078	0.64859	3588.00000	15207.00000	0.81928	0.14815	0.00727	0.01302	8.00000	
1510848	0.15020	0.81934	0.00000	0.79338	0.65764	3621.00000	15208.00000	0.81934	0.15020	0.00447	0.00120	9.00000	
1510849	0.15454	0.81905	0.00000	0.64200	0.62083	3691.00000	15203.00000	0.81905	0.15454	0.00673	0.00248	8.00000	
1510850	0.16169	0.81952	0.00000	0.87281	0.83122	3806.00000	15211.00000	0.81952	0.16169	0.00884	0.00126	7.00000	
1510851	0.16231	0.81911	0.00000	0.49801	0.48613	3816.00000	15204.00000	0.81911	0.16231	0.01026	0.00382	7.00000	
1510852	0.16846	0.81917	0.00000	0.73610	0.73610	3915.00000	15205.00000	0.81917	0.16846	0.00697	0.00550	7.00000	
1510853	0.18933	0.81952	0.00000	0.49484	0.48093	4251.00000	15211.00000	0.81952	0.18933	0.00771	0.00279	7.00000	
1510854	0.19132	0.81928	0.00000	0.79618	0.79618	4283.00000	15207.00000	0.81928	0.19132	0.00598	0.01056	9.00000	
1510855	0.19647	0.81922	0.00000	0.55744	0.55744	4366.00000	15206.00000	0.81922	0.19647	0.00829	0.00113	6.00000	
1511008	0.14535	0.81934	0.00000	0.54067	0.54067	3543.00000	15208.00000	0.81934	0.14535	0.00673	0.00473	7.00000	
1511009	0.14895	0.81928	0.00000	0.46406	0.46406	3601.00000	15207.00000	0.81928	0.14895	0.00626	0.01041	8.00000	
1511010	0.15243	0.81946	0.00000	0.66786	0.63572	3657.00000	15210.00000	0.81946	0.15243	0.00581	0.01098	9.00000	
1511011	0.16119	0.81922	0.00000	0.46210	0.37904	3798.00000	15206.00000	0.81922	0.16119	0.00673	0.00132	9.00000	
1511012	0.17430	0.81917	0.00000	0.62003	0.54747	4009.00000	15205.00000	0.81917	0.17430	0.01197	0.00437	6.00000	
1511013	0.19728	0.81911	0.00000	0.67791	0.62331	4379.00000	15204.00000	0.81911	0.19728	0.00524	0.00082	6.00000	
1511014	0.19747	0.81934	0.00000	0.69504	0.64598	4382.00000	15208.00000	0.81934	0.19747	0.00524	0.00085	6.00000	
1511015	0.19790	0.81952	0.00000	0.72359	0.68168	4389.00000	15211.00000	0.81952	0.19790	0.00768	0.00249	7.00000	
1511016	0.19871	0.81922	0.00000	0.50164	0.50164	4402.00000	15206.00000	0.81922	0.19871	0.00897	0.00786	7.00000	
1511182	0.14398	0.81946	0.00000	0.79732	0.66998	3521.00000	15210.00000	0.81946	0.14398	0.00608	0.00113	4.00000	
1511183	0.14479	0.81940	0.00000	0.56946	0.56946	3534.00000	15209.00000	0.81940	0.14479	0.00821	0.00742	7.00000	
1511184	0.15063	0.81940	0.00000	0.78114	0.75033	3628.00000	15209.00000	0.81940	0.15063	0.00435	0.00063	10.00000	
1511185	0.15274	0.81934	0.00000	0.66786	0.63572	3662.00000	15208.00000	0.81934	0.15274	0.00581	0.00613	7.00000	
1511186	0.15908	0.81946	0.00000	0.84755	0.81527	3764.00000	15210.00000	0.81946	0.15908	0.00840	0.00041	4.00000	
1511187	0.16560	0.81946	0.00000	0.93883	0.84952	3869.00000	15210.00000	0.81946	0.16560	0.00581	0.00154	8.00000	
1511188	0.17194	0.81934	0.00000	0.69774	0.63746	3971.00000	15208.00000	0.81934	0.17194	0.00748	0.00143	8.00000	
1511189	0.18057	0.81922	0.00000	0.58318	0.58318	4110.00000	15206.00000	0.81922	0.18057	0.00979	0.00274	5.00000	
1511190	0.18181	0.81940	0.00000	0.63095	0.56412	4130.00000	15209.00000	0.81940	0.18181	0.00625	0.00608	5.00000	
1511373	0.15808	0.81940	0.00000	0.52342	0.52342	3748.00000	15209.00000	0.81940	0.15808	0.01156	0.00438	3.00000	
1511374	0.16827	0.81952	0.00000	0.87050	0.73168	3912.00000	15211.00000	0.81952	0.16827	0.00653	0.00270	6.00000	
1511375	0.17262	0.81958	0.00000	0.53806	0.53806	3982.00000	15212.00000	0.81958	0.17262	0.00697	0.00166	9.00000	
1511376	0.17374	0.81975	0.00000	0.66262	0.64208	4000.00000	15215.00000	0.81975	0.17374	0.00608	0.00495	7.00000	
1511377	0.17914	0.81946	0.00000	0.68909	0.62230	4087.00000	15210.00000	0.81946	0.17914	0.00901	0.00486	5.00000	
1511378	0.17939	0.81999	0.00000	0.71652	0.68556	4091.00000	15219.00000	0.81999	0.17939	0.01021	0.00395	7.00000	
1511379	0.18616	0.81946	0.00000	0.55641	0.55641	4200.00000	15210.00000	0.81946	0.18616	0.01072	0.00386	4.00000	
1511380	0.19188	0.81952	0.00000	0.79618	0.79618	4292.00000	15211.00000	0.81952	0.19188	0.00525	0.01748	8.00000	
1511381	0.19473	0.81934	0.00000	0.62293	0.62293	4338.00000	15208.00000	0.81934	0.19473	0.00929	0.01193	6.00000	
1511382	0.19834	0.81958	0.00000	0.46367	0.45331	4396.00000	15212.00000	0.81958	0.19834	0.00768	0.00133	6.00000	
1511544	0.14951	0.81964	0.00000	0.46406	0.46406	3610.00000	15213.00000	0.81964	0.14951	0.00625	0.00206	11.00000	
1511545	0.15088	0.81940	0.00000	0.81519	0.73202	3632.00000	15209.00000	0.81940	0.15088	0.00435	0.00287	8.00000	
1511546	0.15430	0.81934	0.00000	0.70928	0.70928	3687.00000	15208.00000	0.81934	0.15430	0.00557	0.00082	9.00000	
1511547	0.16100	0.81958	0.00000	0.30587	0.29888	3795.00000	15212.00000	0.81958	0.16100	0.00608	0.00102	9.00000	
1511548	0.16690	0.81958	0.00000	0.58746	0.58746	3890.00000	15212.00000	0.81958	0.16690	0.00684	0.00150	5.00000	
1511549	0.16740	0.81952	0.00000	0.69245	0.66291	3898.00000	15211.00000	0.81952	0.16740	0.00850	0.00140	5.00000	
1511550	0.16964	0.81958	0.00000	0.64152	0.64152	3934.00000	15212.00000	0.81958	0.16964	0.00581	0.00357	10.00000	
1511551	0.17125	0.81958	0.00000	0.70613	0.69817	3960.00000	15212.00000	0.81958	0.17125	0.00653	0.00197	6.00000	
1511552	0.17715	0.81946	0.00000	0.59582	0.51886	4055.00000	15210.00000	0.81946	0.17715	0.00962	0.00306	6.00000	
1511553	0.17778	0.81958	0.00000	0.47872	0.46749	4065.00000	15212.00000	0.81958	0.17778	0.00754	0.00411	6.00000	
1511554	0.17827	0.81940	0.00000	0.60286	0.60286	4073.00000	15209.00000	0.81940	0.17827	0.00727	0.00369	7.00000	
1511555	0.18554	0.81952	0.00000	0.49349	0.49349	4190.00000	15211.00000	0.81952	0.18554	0.01092	0.00192	4.00000	
1511556	0.19007	0.81952	0.00000	0.69396	0.65950	4263.00000	15211.00000	0.81952	0.19007	0.00581	0.00071	7.00000	
1511557	0.19038	0.81964	0.00000	0.63281	0.63281	4268.00000	15213.00000	0.81964	0.19038	0.00581	0.00037	6.00000	
1511558	0.19156	0.81952	0.00000	0.79618	0.79618	4287.00000	15211.00000	0.81952	0.19156	0.00543	0.01220	8.00000	
1511559	0.19529	0.81952	0.00000	0.65640	0.63545	4347.00000	15211.00000	0.81952	0.19529	0.00748	0.01503	5.00000	
1511560	0.19945	0.81964	0.00000	0.55056	0.52192	4414.00000	15213.00000	0.81964	0.19945	0.00761	0.00191	5.00000	
1511728	0.14616	0.81958	0.00000	0.89512	0.87937	3556.00000	15212.00000	0.81958	0.14616	0.00625	0.00321	8.00000	
1511729	0.16026	0.81958	0.00000	0.39070	0.34567	3783.00000	15212.00000	0.81958	0.16026	0.00979	0.00184	7.00000	
1511730	0.16249	0.81987	0.00000	0.67736	0.66077	3819.00000	15217.00000	0.81987	0.16249	0.00962	0.00143	5.00000	
1511731	0.16299	0.81964	0.00000	0.70732	0.65379	3827.00000	15213.00000	0.81964	0.16299	0.00962	0.00279	4.00000	
1511732	0.17324	0.81952	0.00000	0.68455	0.68261	3992.00000	15211.00000	0.81952	0.17324	0.00821	0.00310	9.00000	
1511733	0.18001	0.81964	0.00000	0.50193	0.50193	4101.00000	15213.00000	0.81964	0.18001	0.01135	0.00315	4.00000	
1511734	0.18150	0.81922	0.00000	0.68716	0.67334	4125.00000	15206.00000	0.81922	0.18150	0.00625	0.00554	6.00000	
1511735	0.18970	0.81975	0.00000	0.98061	0.93284	4257.00000	15215.00000	0.81975	0.18970	0.00771	0.00255	6.00000	
1511736	0.19225	0.81952	0.00000	0.79618	0.79618	4298.00000	15211.00000	0.81952	0.19225	0.00652	0.02391	10.00000	
1511737	0.19902	0.81964	0.00000	0.56881	0.56881	4407.00000	15213.00000	0.81964	0.19902	0.00761	0.00409	5.00000	
1511920	0.14852	0.81964	0.00000	0.63625	0.63083	3594.00000	15213.00000	0.81964	0.14852	0.00652	0.01096	7.00000	
1511921	0.15212	0.81969	0.00000	0.43546	0.43546	3652.00000	15214.00000	0.81969	0.15212	0.00681	0.00906	8.00000	
1511922	0.15374	0.81969	0.00000	0.58933	0.57908	3678.00000	15214.00000	0.81969	0.15374	0.00754	0.00293	8.00000	
1511923	0.15417	0.81964	0.00000	0.49982	0.49982	3685.00000	15213.00000	0.81964	0.15417	0.00557	0.00432	8.00000	
1511924	0.16591	0.81969	0.00000	0.96082	0.89760	3874.00000	15214.00000	0.81969	0.16591	0.00681	0.00251	7.00000	
1511925	0.16653	0.81969	0.00000	0.70810	0.68902	3884.00000	15214.00000	0.81969	0.16653	0.00684	0.00106	7.00000	
1511926	0.16933	0.81969	0.00000	0.74836	0.70145	3929.00000	15214.00000	0.81969	0.16933	0.00581	0.00324	10.00000	
1511927	0.17473	0.81969	0.00000	0.57427	0.57427	4016.00000	15214.00000	0.81969	0.17473	0.00653	0.00042	7.00000	
1511928	0.18349	0.81969	0.00000	0.38549	0.38549	4157.00000	15214.00000	0.81969	0.18349	0.00840	0.00828	7.00000	
1511929	0.18424	0.81958	0.00000	0.63650	0.56573	4169.00000	15212.00000	0.81958	0.18424	0.00771	0.00475	8.00000	
1511930	0.18809	0.81958	0.00000	0.53433	0.49995	4231.00000	15212.00000	0.81958	0.18809	0.01130	0.00149	2.00000	
1511931	0.19113	0.81993	0.00000	0.79618	0.79618	4280.00000	15218.00000	0.81993	0.19113	0.00653	0.00552	9.00000	
1511932	0.19653	0.81969	0.00000	0.56162	0.56162	4367.00000	15214.00000	0.81969	0.19653	0.00829	0.00213	3.00000	
1512093	0.15715	0.81969	0.00000	0.62791	0.61540	3733.00000	15214.00000	0.81969	0.15715	0.00553	0.00139	5.00000	
1512094	0.16790	0.81993	0.00000	0.75502	0.70882	3906.00000	15218.00000	0.81993	0.16790	0.00876	0.00210	5.00000	
1512095	0.18212	0.81964	0.00000	0.66133	0.55014	4135.00000	15213.00000	0.81964	0.18212	0.00681	0.00493	7.00000	
1512096	0.19163	0.81987	0.00000	0.79618	0.79618	4288.00000	15217.00000	0.81987	0.19163	0.00626	0.01306	10.00000	
1512268	0.14429	0.81981	0.00000	0.74721	0.69072	3526.00000	15216.00000	0.81981	0.14429	0.00821	0.00256	4.00000	
1512269	0.14585	0.81975	0.00000	0.94322	0.91639	3551.00000	15215.00000	0.81975	0.14585	0.00625	0.00259	8.00000	
1512270	0.14889	0.81964	0.00000	0.46406	0.46406	3600.00000	15213.00000	0.81964	0.14889	0.00625	0.00895	8.00000	
1512271	0.14920	0.81981	0.00000	0.46406	0.46406	3605.00000	15216.00000	0.81981	0.14920	0.00625	0.00423	10.00000	
1512272	0.14989	0.81975	0.00000	0.81373	0.77214	3616.00000	15215.00000	0.81975	0.14989	0.00525	0.00158	11.00000	
1512273	0.15032	0.81969	0.00000	0.49409	0.49409	3623.00000	15214.00000	0.81969	0.15032	0.00533	0.00057	11.00000	
1512274	0.15622	0.81969	0.00000	0.73171	0.60503	3718.00000	15214.00000	0.81969	0.15622	0.00616	0.00438	7.00000	
1512275	0.15746	0.81964	0.00000	0.46165	0.46165	3738.00000	15213.00000	0.81964	0.15746	0.00553	0.00440	6.00000	
1512276	0.17871	0.81975	0.00000	0.62405	0.62405	4080.00000	15215.00000	0.81975	0.17871	0.00513	0.00049	7.00000	
1512277	0.18088	0.81975	0.00000	0.64205	0.63284	4115.00000	15215.00000	0.81975	0.18088	0.01072	0.00129	5.00000	
1512278	0.18871	0.81975	0.00000	0.85718	0.71795	4241.00000	15215.00000	0.81975	0.18871	0.00653	0.00232	4.00000	
1512436	0.14541	0.81987	0.00000	0.94322	0.91639	3544.00000	15217.00000	0.81987	0.14541	0.00754	0.00874	9.00000	
1512437	0.14659	0.81987	0.00000	0.85297	0.80752	3563.00000	15217.00000	0.81987	0.14659	0.00918	0.00199	3.00000	
1512438	0.15492	0.81958	0.00000	0.66953	0.64771	3697.00000	15212.00000	0.81958	0.15492	0.00970	0.00865	9.00000	
1512439	0.15541	0.81987	0.00000	0.58432	0.54475	3705.00000	15217.00000	0.81987	0.15541	0.01010	0.00156	7.00000	
1512440	0.16119	0.81987	0.00000	0.81071	0.67856	3798.00000	15217.00000	0.81987	0.16119	0.00342	0.00082	9.00000	
1512441	0.17616	0.81958	0.00000	0.54392	0.52747	4039.00000	15212.00000	0.81958	0.17616	0.01066	0.00124	8.00000	
1512442	0.18461	0.81981	0.00000	0.65386	0.65386	4175.00000	15216.00000	0.81981	0.18461	0.00513	0.00387	7.00000	
1512443	0.18498	0.81993	0.00000	0.65386	0.65386	4181.00000	15218.00000	0.81993	0.18498	0.00626	0.00594	9.00000	
1512444	0.19560	0.81981	0.00000	0.65640	0.63545	4352.00000	15216.00000	0.81981	0.19560	0.00748	0.01470	4.00000	
1512445	0.19703	0.81975	0.00000	0.68608	0.64651	4375.00000	15215.00000	0.81975	0.19703	0.00876	0.00090	6.00000	
1512614	0.14485	0.81993	0.00000	0.74721	0.69072	3535.00000	15218.00000	0.81993	0.14485	0.00697	0.01248	6.00000	
1512615	0.15144	0.81981	0.00000	0.42385	0.42385	3641.00000	15216.00000	0.81981	0.15144	0.01049	0.00112	7.00000	
1512616	0.15666	0.81987	0.00000	0.65433	0.60309	3725.00000	15217.00000	0.81987	0.15666	0.00821	0.00481	6.00000	
1512617	0.15976	0.81987	0.00000	0.81799	0.46937	3775.00000	15217.00000	0.81987	0.15976	0.00761	0.00201	5.00000	
1512618	0.16504	0.81987	0.00000	0.95691	0.89684	3860.00000	15217.00000	0.81987	0.16504	0.00788	0.00672	9.00000	
1512619	0.16840	0.81987	0.00000	0.57354	0.57354	3914.00000	15217.00000	0.81987	0.16840	0.00653	0.00200	7.00000	
1512620	0.16908	0.81993	0.00000	0.71346	0.69755	3925.00000	15218.00000	0.81993	0.16908	0.00533	0.00186	10.00000	
1512621	0.17013	0.81964	0.00000	0.75606	0.70850	3942.00000	15213.00000	0.81964	0.17013	0.00673	0.00269	8.00000	
1512622	0.17088	0.81987	0.00000	0.68737	0.67756	3954.00000	15217.00000	0.81987	0.17088	0.00830	0.00515	7.00000	
1512623	0.17293	0.81987	0.00000	0.50831	0.50831	3987.00000	15217.00000	0.81987	0.17293	0.00748	0.00207	7.00000	
1512624	0.17535	0.81975	0.00000	0.47460	0.47460	4026.00000	15215.00000	0.81975	0.17535	0.00719	0.00147	8.00000	
1512625	0.19076	0.81922	0.00000	0.73770	0.69801	4274.00000	15206.00000	0.81922	0.19076	0.00761	0.00555	7.00000	
1512626	0.19349	0.81987	0.00000	0.61307	0.58127	4318.00000	15217.00000	0.81987	0.19349	0.00626	0.01605	7.00000	
1512627	0.19399	0.81975	0.00000	0.71014	0.71014	4326.00000	15215.00000	0.81975	0.19399	0.00829	0.01477	7.00000	
1512792	0.15057	0.81987	0.00000	0.48331	0.48331	3627.00000	15217.00000	0.81987	0.15057	0.00533	0.00052	10.00000	
1512793	0.15231	0.82011	0.00000	0.93074	0.89073	3655.00000	15221.00000	0.82011	0.15231	0.00553	0.00403	9.00000	
1512794	0.17461	0.82005	0.00000	0.64335	0.61223	4014.00000	15220.00000	0.82005	0.17461	0.00653	0.00212	6.00000	
1512795	0.18697	0.81981	0.00000	0.60278	0.60278	4213.00000	15216.00000	0.81981	0.18697	0.01049	0.00032	2.00000	
1512958	0.14802	0.81981	0.00000	0.82837	0.68208	3586.00000	15216.00000	0.81981	0.14802	0.00923	0.00653	2.00000	
1512959	0.15262	0.82005	0.00000	0.87003	0.75680	3660.00000	15220.00000	0.82005	0.15262	0.00553	0.00813	12.00000	
1512960	0.15846	0.81999	0.00000	0.71289	0.65737	3754.00000	15219.00000	0.81999	0.15846	0.00748	0.00409	5.00000	
1512961	0.15933	0.81987	0.00000	0.91278	0.88389	3768.00000	15217.00000	0.81987	0.15933	0.00761	0.00024	3.00000	
1512962	0.16958	0.81993	0.00000	0.67964	0.67747	3933.00000	15218.00000	0.81993	0.16958	0.00533	0.00179	10.00000	
1512963	0.17187	0.81999	0.00000	0.79088	0.75276	3970.00000	15219.00000	0.81999	0.17187	0.00876	0.00214	7.00000	
1512964	0.17753	0.81993	0.00000	0.45089	0.45089	4061.00000	15218.00000	0.81993	0.17753	0.00754	0.00309	7.00000	
1512965	0.18262	0.81993	0.00000	0.54229	0.54229	4143.00000	15218.00000	0.81993	0.18262	0.00789	0.00271	6.00000	
1512966	0.18597	0.82028	0.00000	0.47216	0.47216	4197.00000	15224.00000	0.82028	0.18597	0.00727	0.00395	6.00000	
1512967	0.19293	0.81993	0.00000	0.61307	0.58127	4309.00000	15218.00000	0.81993	0.19293	0.00930	0.02237	6.00000	
1513133	0.14287	0.81993	0.00000	0.76655	0.72825	3503.00000	15218.00000	0.81993	0.14287	0.00598	0.00323	2.00000	
1513134	0.14995	0.82005	0.00000	0.54632	0.53437	3617.00000	15220.00000	0.82005	0.14995	0.00525	0.00236	12.00000	
1513135	0.15305	0.81987	0.00000	0.48816	0.48816	3667.00000	15217.00000	0.81987	0.15305	0.00721	0.00440	11.00000	
1513136	0.15622	0.82005	0.00000	0.40621	0.40621	3718.00000	15220.00000	0.82005	0.15622	0.00616	0.00861	6.00000	
1513137	0.16138	0.81993	0.00000	0.93992	0.87849	3801.00000	15218.00000	0.81993	0.16138	0.00342	0.00011	9.00000	
1513138	0.16187	0.81999	0.00000	0.77000	0.77000	3809.00000	15219.00000	0.81999	0.16187	0.00821	0.00108	7.00000	
1513139	0.16933	0.82011	0.00000	0.64718	0.63334	3929.00000	15221.00000	0.82011	0.16933	0.00533	0.00313	9.00000	
1513140	0.17138	0.81993	0.00000	0.56881	0.56158	3962.00000	15218.00000	0.81993	0.17138	0.00653	0.00154	6.00000	
1513141	0.17647	0.82011	0.00000	0.45745	0.45745	4044.00000	15221.00000	0.82011	0.17647	0.01072	0.00356	5.00000	
1513142	0.18324	0.82011	0.00000	0.62421	0.53597	4153.00000	15221.00000	0.82011	0.18324	0.00625	0.00528	7.00000	
1513143	0.18461	0.82011	0.00000	0.65386	0.65386	4175.00000	15221.00000	0.82011	0.18461	0.00513	0.00159	7.00000	
1513144	0.19486	0.82011	0.00000	0.65640	0.63545	4340.00000	15221.00000	0.82011	0.19486	0.00697	0.00333	7.00000	
1513145	0.19759	0.82005	0.00000	0.65724	0.65086	4384.00000	15220.00000	0.82005	0.19759	0.00829	0.00142	6.00000	
1513306	0.14311	0.82016	0.00000	0.71105	0.68999	3507.00000	15222.00000	0.82016	0.14311	0.00598	0.00205	4.00000	
1513307	0.15082	0.82016	0.00000	0.50887	0.50056	3631.00000	15222.00000	0.82016	0.15082	0.00673	0.00145	13.00000	
1513308	0.15343	0.82005	0.00000	0.57480	0.57480	3673.00000	15220.00000	0.82005	0.15343	0.00721	0.00132	8.00000	
1513309	0.15398	0.82005	0.00000	0.52640	0.52640	3682.00000	15220.00000	0.82005	0.15398	0.00754	0.00120	7.00000	
1513310	0.15454	0.81999	0.00000	0.54038	0.54038	3691.00000	15219.00000	0.81999	0.15454	0.00897	0.00788	7.00000	
1513311	0.15715	0.82011	0.00000	0.68291	0.68138	3733.00000	15221.00000	0.82011	0.15715	0.00719	0.00452	8.00000	
1513312	0.16063	0.82011	0.00000	0.92746	0.92746	3789.00000	15221.00000	0.82011	0.16063	0.00697	0.00217	8.00000	
1513313	0.16715	0.82011	0.00000	0.80664	0.70370	3894.00000	15221.00000	0.82011	0.16715	0.01021	0.00042	7.00000	
