	AreaShape_Center_X	AreaShape_Center_Y	ImageNumber	Intensity_MaxIntensityEdge_Costum	Intensity_UpperQuartileIntensity_Costum	AreaShape_Center_X_Orig	AreaShape_Center_Y_Orig	AreaShape_Center_Y_NoLocalAdjustment	AreaShape_Center_X_NoLocalAdjustment
3619580	0.15501	0.32590	1.00000	0.91846	0.91846	4986.00000	8223.00000	0.32590	0.15501	
3619581	0.16407	0.32616	1.00000	0.87137	0.86683	5163.00000	8223.00000	0.32616	0.16407	
3619582	0.16418	0.32616	1.00000	0.87254	0.87254	5165.00000	8223.00000	0.32616	0.16418	
3619583	0.16499	0.32623	1.00000	0.94583	0.92223	5181.00000	8224.00000	0.32623	0.16499	
3619584	0.16530	0.32619	1.00000	0.81801	0.81801	5187.00000	8223.00000	0.32619	0.16530	
3619585	0.16556	0.32620	1.00000	0.90347	0.90347	5192.00000	8223.00000	0.32620	0.16556	
3619586	0.16571	0.32620	1.00000	0.92910	0.92910	5195.00000	8223.00000	0.32620	0.16571	
3619587	0.17057	0.32639	1.00000	0.92771	0.91272	5290.00000	8224.00000	0.32639	0.17057	
3619588	0.17093	0.32635	1.00000	0.92080	0.92080	5297.00000	8223.00000	0.32635	0.17093	
3619589	0.17104	0.32630	1.00000	0.92691	0.91132	5299.00000	8222.00000	0.32630	0.17104	
3619590	0.17150	0.32626	1.00000	0.96269	0.95660	5308.00000	8221.00000	0.32626	0.17150	
3619591	0.17165	0.32632	1.00000	0.97085	0.95921	5311.00000	8222.00000	0.32632	0.17165	
3619592	0.17585	0.32649	1.00000	0.77900	0.77900	5393.00000	8223.00000	0.32649	0.17585	
3619593	0.17682	0.32652	1.00000	0.88446	0.88446	5412.00000	8223.00000	0.32652	0.17682	
3619594	0.17728	0.32653	1.00000	0.89200	0.89200	5421.00000	8223.00000	0.32653	0.17728	
3619595	0.18516	0.32680	1.00000	0.93952	0.89215	5575.00000	8224.00000	0.32680	0.18516	
3619596	0.18880	0.32685	1.00000	0.88055	0.87885	5646.00000	8223.00000	0.32685	0.18880	
3619597	0.18956	0.32692	1.00000	0.97454	0.96496	5661.00000	8224.00000	0.32692	0.18956	
3619598	0.19003	0.32689	1.00000	0.84709	0.84709	5670.00000	8223.00000	0.32689	0.19003	
3619599	0.19274	0.32701	1.00000	0.96464	0.92066	5723.00000	8224.00000	0.32701	0.19274	
3619600	0.19366	0.32704	1.00000	0.82694	0.81725	5741.00000	8224.00000	0.32704	0.19366	
3619601	0.19714	0.32709	1.00000	0.95627	0.95428	5809.00000	8223.00000	0.32709	0.19714	
3619602	0.19765	0.32710	1.00000	0.90636	0.89001	5819.00000	8223.00000	0.32710	0.19765	
3619603	0.19770	0.32710	1.00000	0.86541	0.86541	5820.00000	8223.00000	0.32710	0.19770	
3619604	0.19806	0.32711	1.00000	0.96235	0.93113	5827.00000	8223.00000	0.32711	0.19806	
3619605	0.20180	0.32722	1.00000	0.97892	0.97233	5900.00000	8223.00000	0.32722	0.20180	
3619606	0.20221	0.32728	1.00000	0.94307	0.90315	5908.00000	8224.00000	0.32728	0.20221	
3619607	0.20262	0.32719	1.00000	0.93887	0.91242	5916.00000	8222.00000	0.32719	0.20262	
3619608	0.20482	0.32735	1.00000	0.91806	0.91006	5959.00000	8224.00000	0.32735	0.20482	
3619609	0.20958	0.32749	1.00000	0.89970	0.86039	6052.00000	8224.00000	0.32749	0.20958	
3619610	0.21066	0.32741	1.00000	0.82880	0.82142	6073.00000	8222.00000	0.32741	0.21066	
3619611	0.21117	0.32748	1.00000	0.88927	0.88927	6083.00000	8223.00000	0.32748	0.21117	
3619903	0.14882	0.32578	1.00000	0.88955	0.87554	4865.00000	8224.00000	0.32578	0.14882	
3619904	0.14902	0.32584	1.00000	0.95310	0.85739	4869.00000	8225.00000	0.32584	0.14902	
3619905	0.15081	0.32589	1.00000	0.85756	0.85631	4904.00000	8225.00000	0.32589	0.15081	
3619906	0.15220	0.32582	1.00000	0.92476	0.90901	4931.00000	8223.00000	0.32582	0.15220	
3619907	0.15327	0.32591	1.00000	0.95732	0.94203	4952.00000	8224.00000	0.32591	0.15327	
3619908	0.15368	0.32597	1.00000	0.93223	0.92945	4960.00000	8225.00000	0.32597	0.15368	
3619909	0.15383	0.32592	1.00000	0.98365	0.98251	4963.00000	8224.00000	0.32592	0.15383	
3619910	0.15414	0.32598	1.00000	0.99098	0.98763	4969.00000	8225.00000	0.32598	0.15414	
3619911	0.15429	0.32599	1.00000	0.98851	0.98806	4972.00000	8225.00000	0.32599	0.15429	
3619912	0.15471	0.32584	1.00000	0.95894	0.92830	4980.00000	8222.00000	0.32584	0.15471	
3619913	0.15491	0.32600	1.00000	0.92847	0.91418	4984.00000	8225.00000	0.32600	0.15491	
3619914	0.16279	0.32617	1.00000	0.94453	0.93046	5138.00000	8224.00000	0.32617	0.16279	
3619915	0.16294	0.32623	1.00000	0.90161	0.89163	5141.00000	8225.00000	0.32623	0.16294	
3619916	0.16310	0.32618	1.00000	0.95118	0.89121	5144.00000	8224.00000	0.32618	0.16310	
3619917	0.16422	0.32626	1.00000	0.92628	0.87576	5166.00000	8225.00000	0.32626	0.16422	
3619918	0.17088	0.32645	1.00000	0.96908	0.93935	5296.00000	8225.00000	0.32645	0.17088	
3619919	0.17129	0.32641	1.00000	0.96358	0.94147	5304.00000	8224.00000	0.32641	0.17129	
3619920	0.18045	0.32672	1.00000	0.91147	0.91147	5483.00000	8225.00000	0.32672	0.18045	
3619921	0.18675	0.32685	1.00000	0.81242	0.81242	5606.00000	8224.00000	0.32685	0.18675	
3619922	0.18700	0.32685	1.00000	0.94604	0.93613	5611.00000	8224.00000	0.32685	0.18700	
3619923	0.18716	0.32696	1.00000	0.94265	0.92187	5614.00000	8226.00000	0.32696	0.18716	
3619924	0.19258	0.32706	1.00000	0.85162	0.85162	5720.00000	8225.00000	0.32706	0.19258	
3619925	0.19407	0.32700	1.00000	0.88233	0.86677	5749.00000	8223.00000	0.32700	0.19407	
3619926	0.19458	0.32707	1.00000	0.99953	0.99698	5759.00000	8224.00000	0.32707	0.19458	
3619927	0.19489	0.32707	1.00000	0.98195	0.97606	5765.00000	8224.00000	0.32707	0.19489	
3619928	0.19688	0.32718	1.00000	0.94859	0.90494	5804.00000	8225.00000	0.32718	0.19688	
3619929	0.19745	0.32720	1.00000	0.94984	0.92628	5815.00000	8225.00000	0.32720	0.19745	
3619930	0.20236	0.32728	1.00000	0.86989	0.80037	5911.00000	8224.00000	0.32728	0.20236	
3619931	0.20282	0.32735	1.00000	0.93477	0.91112	5920.00000	8225.00000	0.32735	0.20282	
3619932	0.20446	0.32734	1.00000	0.99936	0.98565	5952.00000	8224.00000	0.32734	0.20446	
3619933	0.20896	0.32747	1.00000	0.74805	0.74805	6040.00000	8224.00000	0.32747	0.20896	
3619934	0.20932	0.32753	1.00000	0.88021	0.86160	6047.00000	8225.00000	0.32753	0.20932	
3620236	0.15307	0.32595	1.00000	0.86819	0.85016	4948.00000	8225.00000	0.32595	0.15307	
3620237	0.15455	0.32599	1.00000	0.98938	0.98341	4977.00000	8225.00000	0.32599	0.15455	
3620238	0.16248	0.32622	1.00000	0.82973	0.82973	5132.00000	8225.00000	0.32622	0.16248	
3620239	0.16397	0.32626	1.00000	0.86023	0.81785	5161.00000	8225.00000	0.32626	0.16397	
3620240	0.16443	0.32627	1.00000	0.92295	0.89946	5170.00000	8225.00000	0.32627	0.16443	
3620241	0.16991	0.32642	1.00000	0.94678	0.90341	5277.00000	8225.00000	0.32642	0.16991	
3620242	0.17758	0.32664	1.00000	0.86295	0.86295	5427.00000	8225.00000	0.32664	0.17758	
3620243	0.18050	0.32672	1.00000	0.91701	0.91701	5484.00000	8225.00000	0.32672	0.18050	
3620244	0.18444	0.32683	1.00000	0.89495	0.88556	5561.00000	8225.00000	0.32683	0.18444	
3620245	0.18665	0.32689	1.00000	0.82069	0.81367	5604.00000	8225.00000	0.32689	0.18665	
3620246	0.18972	0.32698	1.00000	0.89854	0.89854	5664.00000	8225.00000	0.32698	0.18972	
3620247	0.19048	0.32700	1.00000	0.94612	0.91611	5679.00000	8225.00000	0.32700	0.19048	
3620248	0.19064	0.32701	1.00000	0.91936	0.90776	5682.00000	8225.00000	0.32701	0.19064	
3620249	0.19243	0.32706	1.00000	0.94509	0.94126	5717.00000	8225.00000	0.32706	0.19243	
3620250	0.19263	0.32706	1.00000	0.91922	0.91922	5721.00000	8225.00000	0.32706	0.19263	
3620251	0.19453	0.32722	1.00000	1.00000	0.99930	5758.00000	8227.00000	0.32722	0.19453	
3620252	0.19509	0.32713	1.00000	0.91733	0.91733	5769.00000	8225.00000	0.32713	0.19509	
3620253	0.19749	0.32730	1.00000	0.96788	0.92975	5816.00000	8227.00000	0.32730	0.19749	
3620254	0.20200	0.32733	1.00000	0.96073	0.95629	5904.00000	8225.00000	0.32733	0.20200	
3620255	0.20210	0.32733	1.00000	0.95685	0.93638	5906.00000	8225.00000	0.32733	0.20210	
3620256	0.20881	0.32752	1.00000	0.80586	0.80586	6037.00000	8225.00000	0.32752	0.20881	
3620497	0.14861	0.32583	1.00000	0.82818	0.82303	4861.00000	8225.00000	0.32583	0.14861	
3620498	0.14892	0.32584	1.00000	0.89570	0.88467	4867.00000	8225.00000	0.32584	0.14892	
3620499	0.14912	0.32584	1.00000	0.81740	0.81740	4871.00000	8225.00000	0.32584	0.14912	
3620500	0.15005	0.32587	1.00000	0.98546	0.96392	4889.00000	8225.00000	0.32587	0.15005	
3620501	0.15179	0.32592	1.00000	0.89801	0.86763	4923.00000	8225.00000	0.32592	0.15179	
3620502	0.15209	0.32603	1.00000	0.91817	0.88934	4929.00000	8227.00000	0.32603	0.15209	
3620503	0.15347	0.32596	1.00000	0.98257	0.97647	4956.00000	8225.00000	0.32596	0.15347	
3620504	0.15394	0.32598	1.00000	0.98625	0.95063	4965.00000	8225.00000	0.32598	0.15394	
3620505	0.15475	0.32605	1.00000	0.95532	0.94887	4981.00000	8226.00000	0.32605	0.15475	
3620506	0.16264	0.32627	1.00000	0.91964	0.88227	5135.00000	8226.00000	0.32627	0.16264	
3620507	0.16284	0.32633	1.00000	0.88308	0.88308	5139.00000	8227.00000	0.32633	0.16284	
3620508	0.16299	0.32628	1.00000	0.89187	0.89187	5142.00000	8226.00000	0.32628	0.16299	
3620509	0.16310	0.32628	1.00000	0.85704	0.85704	5144.00000	8226.00000	0.32628	0.16310	
3620510	0.16376	0.32635	1.00000	0.80578	0.80578	5157.00000	8227.00000	0.32635	0.16376	
3620511	0.16463	0.32633	1.00000	0.92175	0.91802	5174.00000	8226.00000	0.32633	0.16463	
3620512	0.17011	0.32643	1.00000	0.94055	0.92259	5281.00000	8225.00000	0.32643	0.17011	
3620513	0.17031	0.32649	1.00000	0.93105	0.91839	5285.00000	8226.00000	0.32649	0.17031	
3620514	0.17047	0.32649	1.00000	0.91098	0.90914	5288.00000	8226.00000	0.32649	0.17047	
3620515	0.17144	0.32647	1.00000	0.97989	0.97002	5307.00000	8225.00000	0.32647	0.17144	
3620516	0.17553	0.32669	1.00000	0.87082	0.85641	5387.00000	8227.00000	0.32669	0.17553	
3620517	0.18009	0.32676	1.00000	0.91060	0.90826	5476.00000	8226.00000	0.32676	0.18009	
3620518	0.18035	0.32677	1.00000	0.92835	0.91600	5481.00000	8226.00000	0.32677	0.18035	
3620519	0.18460	0.32684	1.00000	0.89095	0.88580	5564.00000	8225.00000	0.32684	0.18460	
3620520	0.18531	0.32691	1.00000	0.89156	0.88014	5578.00000	8226.00000	0.32691	0.18531	
3620521	0.18629	0.32688	1.00000	0.96058	0.95794	5597.00000	8225.00000	0.32688	0.18629	
3620522	0.18987	0.32709	1.00000	0.92370	0.90350	5667.00000	8227.00000	0.32709	0.18987	
3620523	0.19033	0.32710	1.00000	0.89118	0.82180	5676.00000	8227.00000	0.32710	0.19033	
3620524	0.19145	0.32713	1.00000	0.92721	0.92721	5698.00000	8227.00000	0.32713	0.19145	
3620525	0.19202	0.32710	1.00000	0.96530	0.94126	5709.00000	8226.00000	0.32710	0.19202	
3620526	0.19299	0.32707	1.00000	0.98479	0.95084	5728.00000	8225.00000	0.32707	0.19299	
3620527	0.19407	0.32715	1.00000	0.89119	0.88171	5749.00000	8226.00000	0.32715	0.19407	
3620528	0.19504	0.32723	1.00000	0.98121	0.96451	5768.00000	8227.00000	0.32723	0.19504	
3620529	0.19555	0.32714	1.00000	0.85171	0.83291	5778.00000	8225.00000	0.32714	0.19555	
3620530	0.19780	0.32721	1.00000	0.94655	0.94274	5822.00000	8225.00000	0.32721	0.19780	
3620531	0.20456	0.32740	1.00000	0.99531	0.99094	5954.00000	8225.00000	0.32740	0.20456	
3620532	0.20876	0.32751	1.00000	0.88828	0.84801	6036.00000	8225.00000	0.32751	0.20876	
3620533	0.20963	0.32759	1.00000	0.73004	0.73004	6053.00000	8226.00000	0.32759	0.20963	
3620818	0.14984	0.32602	1.00000	0.85000	0.85000	4885.00000	8228.00000	0.32602	0.14984	
3620819	0.15091	0.32599	1.00000	0.90874	0.90151	4906.00000	8227.00000	0.32599	0.15091	
3620820	0.15429	0.32614	1.00000	0.98827	0.98827	4972.00000	8228.00000	0.32614	0.15429	
3620821	0.15670	0.32616	1.00000	0.90974	0.90900	5019.00000	8227.00000	0.32616	0.15670	
3620822	0.16192	0.32635	1.00000	0.93237	0.91334	5121.00000	8228.00000	0.32635	0.16192	
3620823	0.16325	0.32639	1.00000	0.86340	0.86340	5147.00000	8228.00000	0.32639	0.16325	
3620824	0.16386	0.32636	1.00000	0.81188	0.80818	5159.00000	8227.00000	0.32636	0.16386	
3620825	0.16417	0.32631	1.00000	0.88568	0.86686	5165.00000	8226.00000	0.32631	0.16417	
3620826	0.17011	0.32658	1.00000	0.92301	0.92301	5281.00000	8228.00000	0.32658	0.17011	
3620827	0.17062	0.32655	1.00000	0.95480	0.94003	5291.00000	8227.00000	0.32655	0.17062	
3620828	0.18511	0.32701	1.00000	0.87715	0.85568	5574.00000	8228.00000	0.32701	0.18511	
3620829	0.18546	0.32702	1.00000	0.89278	0.88357	5581.00000	8228.00000	0.32702	0.18546	
3620830	0.18644	0.32704	1.00000	0.96338	0.95556	5600.00000	8228.00000	0.32704	0.18644	
3620831	0.18685	0.32695	1.00000	0.84479	0.83172	5608.00000	8226.00000	0.32695	0.18685	
3620832	0.18720	0.32712	1.00000	0.83543	0.82784	5615.00000	8229.00000	0.32712	0.18720	
3620833	0.18910	0.32712	1.00000	0.87842	0.87842	5652.00000	8228.00000	0.32712	0.18910	
3620834	0.19012	0.32709	1.00000	0.88078	0.85088	5672.00000	8227.00000	0.32709	0.19012	
3620835	0.19094	0.32707	1.00000	0.96048	0.95671	5688.00000	8226.00000	0.32707	0.19094	
3620836	0.19161	0.32714	1.00000	0.93258	0.86985	5701.00000	8227.00000	0.32714	0.19161	
3620837	0.19176	0.32730	1.00000	0.96250	0.94987	5704.00000	8230.00000	0.32730	0.19176	
3620838	0.19263	0.32717	1.00000	0.91929	0.91624	5721.00000	8227.00000	0.32717	0.19263	
3620839	0.19437	0.32732	1.00000	1.00000	0.99940	5755.00000	8229.00000	0.32732	0.19437	
3620840	0.19468	0.32722	1.00000	1.00000	0.98605	5761.00000	8227.00000	0.32722	0.19468	
3620841	0.19668	0.32728	1.00000	0.90618	0.87159	5800.00000	8227.00000	0.32728	0.19668	
3620842	0.19734	0.32730	1.00000	0.90874	0.90874	5813.00000	8227.00000	0.32730	0.19734	
3620843	0.19770	0.32726	1.00000	0.97427	0.94241	5820.00000	8226.00000	0.32726	0.19770	
3620844	0.20266	0.32745	1.00000	0.96184	0.92393	5917.00000	8227.00000	0.32745	0.20266	
3620845	0.20492	0.32751	1.00000	0.96011	0.94395	5961.00000	8227.00000	0.32751	0.20492	
3620846	0.20507	0.32757	1.00000	0.96716	0.96565	5964.00000	8228.00000	0.32757	0.20507	
3620847	0.20906	0.32757	1.00000	0.95692	0.90680	6042.00000	8226.00000	0.32757	0.20906	
3621115	0.15009	0.32602	1.00000	0.99185	0.97802	4890.00000	8228.00000	0.32602	0.15009	
3621116	0.15163	0.32596	1.00000	0.96924	0.95039	4920.00000	8226.00000	0.32596	0.15163	
3621117	0.15194	0.32607	1.00000	0.90688	0.89333	4926.00000	8228.00000	0.32607	0.15194	
3621118	0.15332	0.32611	1.00000	0.97235	0.92621	4953.00000	8228.00000	0.32611	0.15332	
3621119	0.15352	0.32612	1.00000	0.98013	0.96085	4957.00000	8228.00000	0.32612	0.15352	
3621120	0.15444	0.32614	1.00000	0.98608	0.98370	4975.00000	8228.00000	0.32614	0.15444	
3621121	0.15506	0.32611	1.00000	0.94227	0.92145	4987.00000	8227.00000	0.32611	0.15506	
3621122	0.16217	0.32636	1.00000	0.94538	0.92269	5126.00000	8228.00000	0.32636	0.16217	
3621123	0.16238	0.32637	1.00000	0.95185	0.92833	5130.00000	8228.00000	0.32637	0.16238	
3621124	0.16248	0.32642	1.00000	0.92185	0.89984	5132.00000	8229.00000	0.32642	0.16248	
3621125	0.16289	0.32638	1.00000	0.91526	0.88777	5140.00000	8228.00000	0.32638	0.16289	
3621126	0.16304	0.32639	1.00000	0.89778	0.88146	5143.00000	8228.00000	0.32639	0.16304	
3621127	0.16366	0.32645	1.00000	0.80849	0.80849	5155.00000	8229.00000	0.32645	0.16366	
3621128	0.16402	0.32641	1.00000	0.86432	0.82463	5162.00000	8228.00000	0.32641	0.16402	
3621129	0.16427	0.32642	1.00000	0.88347	0.88239	5167.00000	8228.00000	0.32642	0.16427	
3621130	0.16524	0.32645	1.00000	0.89049	0.89049	5186.00000	8228.00000	0.32645	0.16524	
3621131	0.16903	0.32661	1.00000	0.95154	0.94359	5260.00000	8229.00000	0.32661	0.16903	
3621132	0.17047	0.32659	1.00000	0.92182	0.92182	5288.00000	8228.00000	0.32659	0.17047	
3621133	0.17077	0.32665	1.00000	0.94185	0.93067	5294.00000	8229.00000	0.32665	0.17077	
3621134	0.17113	0.32661	1.00000	0.94892	0.93687	5301.00000	8228.00000	0.32661	0.17113	
3621135	0.17149	0.32667	1.00000	0.98782	0.96469	5308.00000	8229.00000	0.32667	0.17149	
3621136	0.17170	0.32658	1.00000	0.96832	0.95678	5312.00000	8227.00000	0.32658	0.17170	
3621137	0.18055	0.32688	1.00000	0.92501	0.91771	5485.00000	8228.00000	0.32688	0.18055	
3621138	0.18081	0.32683	1.00000	0.92613	0.89326	5490.00000	8227.00000	0.32683	0.18081	
3621139	0.18628	0.32709	1.00000	0.94383	0.88124	5597.00000	8229.00000	0.32709	0.18628	
3621140	0.19079	0.32716	1.00000	0.97040	0.94566	5685.00000	8228.00000	0.32716	0.19079	
3621141	0.19217	0.32720	1.00000	0.94551	0.92960	5712.00000	8228.00000	0.32720	0.19217	
3621142	0.19488	0.32728	1.00000	0.97702	0.97662	5765.00000	8228.00000	0.32728	0.19488	
3621143	0.20190	0.32748	1.00000	0.98382	0.96126	5902.00000	8228.00000	0.32748	0.20190	
3621144	0.20435	0.32744	1.00000	1.00000	0.99437	5950.00000	8226.00000	0.32744	0.20435	
3621145	0.20461	0.32755	1.00000	0.99118	0.97058	5955.00000	8228.00000	0.32755	0.20461	
3621146	0.20988	0.32765	1.00000	0.98164	0.95916	6058.00000	8227.00000	0.32765	0.20988	
3621427	0.14932	0.32605	1.00000	0.77418	0.77418	4875.00000	8229.00000	0.32605	0.14932	
3621428	0.15142	0.32606	1.00000	0.96818	0.92410	4916.00000	8228.00000	0.32606	0.15142	
3621429	0.15173	0.32612	1.00000	0.96797	0.95611	4922.00000	8229.00000	0.32612	0.15173	
3621430	0.15234	0.32609	1.00000	0.95140	0.91962	4934.00000	8228.00000	0.32609	0.15234	
3621431	0.15306	0.32616	1.00000	0.84034	0.83097	4948.00000	8229.00000	0.32616	0.15306	
3621432	0.15368	0.32612	1.00000	0.92380	0.91555	4960.00000	8228.00000	0.32612	0.15368	
3621433	0.15705	0.32632	1.00000	0.92874	0.92723	5026.00000	8230.00000	0.32632	0.15705	
3621434	0.15803	0.32630	1.00000	0.91577	0.85648	5045.00000	8229.00000	0.32630	0.15803	
3621435	0.16417	0.32652	1.00000	0.88319	0.87189	5165.00000	8230.00000	0.32652	0.16417	
3621436	0.16437	0.32647	1.00000	0.88191	0.88191	5169.00000	8229.00000	0.32647	0.16437	
3621437	0.16447	0.32648	1.00000	0.90371	0.87862	5171.00000	8229.00000	0.32648	0.16447	
3621438	0.16489	0.32644	1.00000	0.93053	0.91586	5179.00000	8228.00000	0.32644	0.16489	
3621439	0.16923	0.32666	1.00000	0.94785	0.89579	5264.00000	8230.00000	0.32666	0.16923	
3621440	0.17005	0.32663	1.00000	0.93547	0.92312	5280.00000	8229.00000	0.32663	0.17005	
3621441	0.17098	0.32666	1.00000	0.94890	0.94890	5298.00000	8229.00000	0.32666	0.17098	
3621442	0.18111	0.32689	1.00000	0.97017	0.92166	5496.00000	8228.00000	0.32689	0.18111	
3621443	0.18449	0.32704	1.00000	0.83267	0.82961	5562.00000	8229.00000	0.32704	0.18449	
3621444	0.18495	0.32705	1.00000	0.87367	0.85491	5571.00000	8229.00000	0.32705	0.18495	
3621445	0.18582	0.32708	1.00000	0.76033	0.76033	5588.00000	8229.00000	0.32708	0.18582	
3621446	0.18690	0.32711	1.00000	0.91118	0.88555	5609.00000	8229.00000	0.32711	0.18690	
3621447	0.18705	0.32706	1.00000	0.88233	0.87119	5612.00000	8228.00000	0.32706	0.18705	
3621448	0.19058	0.32721	1.00000	0.87209	0.86677	5681.00000	8229.00000	0.32721	0.19058	
3621449	0.19196	0.32725	1.00000	0.95287	0.94633	5708.00000	8229.00000	0.32725	0.19196	
3621450	0.19237	0.32726	1.00000	0.96647	0.94596	5716.00000	8229.00000	0.32726	0.19237	
3621451	0.19288	0.32733	1.00000	0.96806	0.95396	5726.00000	8230.00000	0.32733	0.19288	
3621452	0.19514	0.32734	1.00000	0.79247	0.79247	5770.00000	8229.00000	0.32734	0.19514	
3621453	0.19657	0.32738	1.00000	0.95445	0.92423	5798.00000	8229.00000	0.32738	0.19657	
3621454	0.19882	0.32739	1.00000	0.94469	0.92740	5842.00000	8228.00000	0.32739	0.19882	
3621455	0.20200	0.32753	1.00000	0.95617	0.95617	5904.00000	8229.00000	0.32753	0.20200	
3621456	0.20246	0.32749	1.00000	0.97159	0.93732	5913.00000	8228.00000	0.32749	0.20246	
3621457	0.20271	0.32760	1.00000	0.96351	0.93868	5918.00000	8230.00000	0.32760	0.20271	
3621458	0.20875	0.32777	1.00000	0.94048	0.92776	6036.00000	8230.00000	0.32777	0.20875	
3621459	0.20942	0.32774	1.00000	0.89626	0.89599	6049.00000	8229.00000	0.32774	0.20942	
3621460	0.20967	0.32775	1.00000	0.98580	0.97703	6054.00000	8229.00000	0.32775	0.20967	
3621461	0.21009	0.32771	1.00000	0.95034	0.92218	6062.00000	8228.00000	0.32771	0.21009	
3621709	0.15117	0.32610	1.00000	0.90240	0.89514	4911.00000	8229.00000	0.32610	0.15117	
3621710	0.15198	0.32613	1.00000	0.90472	0.90209	4927.00000	8229.00000	0.32613	0.15198	
3621711	0.15224	0.32613	1.00000	0.91068	0.91068	4932.00000	8229.00000	0.32613	0.15224	
3621712	0.15408	0.32624	1.00000	0.85783	0.84506	4968.00000	8230.00000	0.32624	0.15408	
3621713	0.15685	0.32626	1.00000	0.94916	0.91262	5022.00000	8229.00000	0.32626	0.15685	
3621714	0.16386	0.32651	1.00000	0.85851	0.84749	5159.00000	8230.00000	0.32651	0.16386	
3621715	0.16504	0.32649	1.00000	0.93427	0.91777	5182.00000	8229.00000	0.32649	0.16504	
3621716	0.16949	0.32672	1.00000	0.87100	0.87100	5269.00000	8231.00000	0.32672	0.16949	
3621717	0.16970	0.32662	1.00000	0.94879	0.93733	5273.00000	8229.00000	0.32662	0.16970	
3621718	0.16985	0.32668	1.00000	0.95794	0.94626	5276.00000	8230.00000	0.32668	0.16985	
3621719	0.17041	0.32670	1.00000	0.93399	0.91442	5287.00000	8230.00000	0.32670	0.17041	
3621720	0.17768	0.32695	1.00000	0.86607	0.86059	5429.00000	8231.00000	0.32695	0.17768	
3621721	0.18086	0.32694	1.00000	0.91177	0.90178	5491.00000	8229.00000	0.32694	0.18086	
3621722	0.18096	0.32694	1.00000	0.90217	0.89743	5493.00000	8229.00000	0.32694	0.18096	
3621723	0.18459	0.32704	1.00000	0.85259	0.85092	5564.00000	8229.00000	0.32704	0.18459	
3621724	0.18531	0.32706	1.00000	0.93337	0.86709	5578.00000	8229.00000	0.32706	0.18531	
3621725	0.18556	0.32707	1.00000	0.84438	0.83155	5583.00000	8229.00000	0.32707	0.18556	
3621726	0.18587	0.32708	1.00000	0.85838	0.85038	5589.00000	8229.00000	0.32708	0.18587	
3621727	0.18715	0.32717	1.00000	0.76688	0.76688	5614.00000	8230.00000	0.32717	0.18715	
3621728	0.19140	0.32723	1.00000	0.95751	0.94256	5697.00000	8229.00000	0.32723	0.19140	
3621729	0.19258	0.32727	1.00000	0.96937	0.96050	5720.00000	8229.00000	0.32727	0.19258	
3621730	0.19324	0.32739	1.00000	0.90806	0.90806	5733.00000	8231.00000	0.32739	0.19324	
3621731	0.19473	0.32738	1.00000	0.94050	0.89405	5762.00000	8230.00000	0.32738	0.19473	
3621732	0.19642	0.32737	1.00000	0.95070	0.93691	5795.00000	8229.00000	0.32737	0.19642	
3621733	0.19729	0.32740	1.00000	0.96318	0.93380	5812.00000	8229.00000	0.32740	0.19729	
3621734	0.19841	0.32748	1.00000	0.94251	0.92414	5834.00000	8230.00000	0.32748	0.19841	
3621735	0.19862	0.32744	1.00000	0.94836	0.93215	5838.00000	8229.00000	0.32744	0.19862	
3621736	0.19872	0.32754	1.00000	0.93688	0.93688	5840.00000	8231.00000	0.32754	0.19872	
3621737	0.20220	0.32749	1.00000	0.97035	0.93737	5908.00000	8228.00000	0.32749	0.20220	
3621738	0.20291	0.32771	1.00000	0.94855	0.94954	5922.00000	8232.00000	0.32771	0.20291	
3621739	0.20983	0.32780	1.00000	0.98393	0.97791	6057.00000	8230.00000	0.32780	0.20983	
3622020	0.14927	0.32621	1.00000	0.82982	0.80827	4874.00000	8232.00000	0.32621	0.14927	
3622021	0.15009	0.32618	1.00000	0.98118	0.96987	4890.00000	8231.00000	0.32618	0.15009	
